truck_id,temperature,fuel,latitude,longitude,timestamp
USAT-63074,22.2,88.2,34.110643,-109.410356,04-07-2026 14:28
HUBG-59299,-21.1,82.1,38.710424,-115.609551,04-07-2026 14:28
SAIA-23498,-17.6,13.0,46.145894,-110.06377,04-07-2026 14:29
SAIA-68457,15.7,60.1,28.615634,-83.72934,04-07-2026 14:29
HUBG-98197,43.7,58.2,38.305688,-119.572678,04-07-2026 14:30
USAT-99399,65.0,56.6,41.406058,-106.354665,04-07-2026 14:30
WERN-47014,10.6,51.1,46.150371,-103.697277,04-07-2026 14:31
SWFT-10295,35.8,20.9,34.016538,-121.130401,04-07-2026 14:31
SAIA-74600,43.2,27.8,39.763607,-117.622528,04-07-2026 14:32
SWFT-22810,-18.1,4.1,35.053236,-78.03435,04-07-2026 14:32
SAIA-74805,24.6,32.1,48.783115,-74.29467,04-07-2026 14:33
KNGT-97509,-17.6,93.0,26.438244,-97.855853,04-07-2026 14:33
SCHN-72881,19.5,70.4,46.307467,-118.933725,04-07-2026 14:34
CRST-02044,58.3,71.4,35.876969,-71.676221,04-07-2026 14:34
WERN-95698,50.9,38.0,40.029051,-99.90309,04-07-2026 14:35
SCHN-91579,40.2,46.2,34.988457,-111.999749,04-07-2026 14:35
KNGT-82504,61.1,10.8,37.619218,-103.079649,04-07-2026 14:36
SCHN-30919,3.6,79.1,38.683407,-88.300362,04-07-2026 14:36
HUBG-90387,18.2,86.6,30.887023,-114.119008,04-07-2026 14:37
SWFT-93379,2.0,8.6,29.541465,-96.733301,04-07-2026 14:37
HUBG-89293,6.7,55.2,44.090796,-76.625586,04-07-2026 14:38
SCHN-39411,37.7,14.6,33.244476,-103.187375,04-07-2026 14:38
CRST-23892,39.3,16.5,29.952169,-82.55513,04-07-2026 14:39
KNGT-79166,-13.3,30.2,25.726497,-102.352516,04-07-2026 14:39
SWFT-32689,56.2,60.1,46.673597,-83.367398,04-07-2026 14:40
SCHN-79543,-1.0,69.9,28.868434,-113.236057,04-07-2026 14:40
SAIA-61856,-2.1,39.5,45.395818,-81.852723,04-07-2026 14:41
SWFT-43322,8.6,12.8,24.603624,-105.925478,04-07-2026 14:41
SAIA-47926,11.5,35.2,30.367268,-121.127165,04-07-2026 14:42
SAIA-68947,37.3,44.9,32.504624,-92.617245,04-07-2026 14:42
HUBG-99394,40.5,17.6,39.355442,-68.898506,04-07-2026 14:43
KNGT-83817,39.8,78.6,45.733348,-90.645669,04-07-2026 14:43
SWFT-31528,25.8,37.7,26.859794,-106.462162,04-07-2026 14:44
HUBG-32106,-2.6,61.8,41.673145,-76.491591,04-07-2026 14:44
SAIA-83563,-1.8,90.6,33.003653,-77.332999,04-07-2026 14:45
HUBG-82911,65.2,24.8,31.642728,-115.518194,04-07-2026 14:45
SWFT-91584,-8.6,78.6,32.922895,-103.607815,04-07-2026 14:46
WERN-17267,18.1,69.6,26.101636,-120.305008,04-07-2026 14:46
USAT-43442,52.5,79.3,34.862268,-71.978186,04-07-2026 14:47
SWFT-35478,24.6,82.3,33.392179,-74.442151,04-07-2026 14:47
SCHN-59715,66.0,37.7,43.128534,-112.681921,04-07-2026 14:48
SCHN-99237,67.1,98.1,35.920383,-100.174253,04-07-2026 14:48
WERN-85637,54.9,31.3,37.11335,-67.701559,04-07-2026 14:49
SWFT-68580,13.6,56.9,42.369995,-112.14992,04-07-2026 14:49
SWFT-39150,56.2,30.7,45.2087,-102.75836,04-07-2026 14:50
CRST-52771,40.7,40.4,45.852689,-114.956872,04-07-2026 14:50
CRST-98256,59.2,12.6,42.653199,-106.719866,04-07-2026 14:51
HUBG-53284,-0.8,26.1,29.278202,-74.424691,04-07-2026 14:51
USAT-67079,-15.8,46.4,33.428708,-102.984676,04-07-2026 14:52
SWFT-43097,27.4,32.7,44.978358,-121.867582,04-07-2026 14:52
USAT-39115,19.1,20.4,29.463264,-109.346487,04-07-2026 14:53
WERN-50842,30.9,48.7,43.862966,-105.058383,04-07-2026 14:53
SWFT-95532,58.0,17.5,37.572135,-91.984747,04-07-2026 14:54
SAIA-70270,54.4,19.5,48.97837,-124.519287,04-07-2026 14:54
SCHN-31366,-17.7,70.1,46.823729,-115.088979,04-07-2026 14:55
SWFT-06276,-10.5,89.7,48.92926,-78.296114,04-07-2026 14:55
SWFT-61217,40.2,62.9,43.341745,-117.420932,04-07-2026 14:56
CRST-30117,26.3,76.3,35.018177,-101.806965,04-07-2026 14:56
CRST-24968,-8.5,85.5,27.729289,-106.868254,04-07-2026 14:57
HUBG-72969,-22.9,77.1,32.394063,-82.549761,04-07-2026 14:57
CRST-59710,2.8,99.5,42.062722,-72.481916,04-07-2026 14:58
SCHN-57002,-1.0,61.6,39.473451,-80.405679,04-07-2026 14:58
SCHN-93271,-14.0,1.0,26.236794,-108.807343,04-07-2026 14:59
SAIA-75279,68.8,19.4,33.258179,-95.777786,04-07-2026 14:59
SCHN-68652,63.3,68.9,38.946646,-68.33152,04-07-2026 15:00
SCHN-53440,-8.2,15.1,33.156115,-84.901534,04-07-2026 15:00
KNGT-53060,39.4,59.2,26.655586,-119.803449,04-07-2026 15:01
SAIA-94025,48.7,28.3,31.120853,-80.477117,04-07-2026 15:01
SAIA-19823,23.1,34.0,29.94829,-86.995031,04-07-2026 15:02
SAIA-72587,23.3,15.7,36.35337,-101.805715,04-07-2026 15:02
KNGT-89109,2.0,48.4,41.26172,-78.847506,04-07-2026 15:03
CRST-89507,42.5,66.6,40.922013,-121.202425,04-07-2026 15:03
USAT-66049,-24.4,57.2,36.635185,-109.822724,04-07-2026 15:04
CRST-27517,26.2,82.4,34.141497,-97.029753,04-07-2026 15:04
SWFT-27754,13.5,72.9,42.669883,-113.934051,04-07-2026 15:05
USAT-27462,55.1,48.5,35.197406,-106.316892,04-07-2026 15:05
SCHN-13573,55.3,35.7,25.559016,-100.832248,04-07-2026 15:06
SWFT-74976,29.6,92.9,40.452025,-80.537488,04-07-2026 15:06
CRST-26936,3.0,65.8,39.809991,-86.013147,04-07-2026 15:07
HUBG-85283,31.6,94.5,46.181594,-84.363785,04-07-2026 15:07
HUBG-12664,30.6,38.6,38.494987,-80.369257,04-07-2026 15:08
KNGT-16854,28.5,47.3,44.411134,-98.0308,04-07-2026 15:08
HUBG-65381,20.1,35.3,42.478173,-95.942338,04-07-2026 15:09
USAT-89403,-10.6,85.6,30.338247,-116.000752,04-07-2026 15:09
USAT-24150,29.6,33.3,40.56326,-114.031389,04-07-2026 15:10
HUBG-73548,9.8,40.8,33.581049,-96.781801,04-07-2026 15:10
HUBG-84258,22.4,38.8,25.020285,-86.737495,04-07-2026 15:11
WERN-92003,47.8,93.4,25.995385,-98.810491,04-07-2026 15:11
SAIA-76184,34.9,48.5,40.747335,-103.995898,04-07-2026 15:12
WERN-15900,56.4,57.8,45.143086,-110.135993,04-07-2026 15:12
SCHN-19366,4.4,63.0,48.720878,-106.826206,04-07-2026 15:13
WERN-78816,10.3,61.4,28.517844,-88.705117,04-07-2026 15:13
HUBG-31971,10.8,84.8,47.777332,-84.5099,04-07-2026 15:14
WERN-86880,-13.5,33.2,39.969919,-124.53396,04-07-2026 15:14
WERN-01935,-12.2,15.2,28.683137,-117.429311,04-07-2026 15:15
SAIA-29866,57.3,50.8,42.539865,-90.747977,04-07-2026 15:15
HUBG-64907,63.3,96.0,36.945932,-67.005726,04-07-2026 15:16
USAT-99764,-12.0,21.9,30.137301,-113.62344,04-07-2026 15:16
SCHN-64185,-17.8,59.2,31.808239,-120.18628,04-07-2026 15:17
CRST-12855,1.3,82.2,25.576837,-104.451776,04-07-2026 15:17
WERN-65358,51.2,49.2,41.192242,-69.8685,04-07-2026 15:18
WERN-31811,42.4,78.7,29.342346,-112.639907,04-07-2026 15:18
SAIA-08981,68.5,61.5,45.944442,-82.707547,04-07-2026 15:19
SAIA-81002,69.3,31.6,46.549526,-107.574328,04-07-2026 15:19
SCHN-12319,4.8,93.4,25.344773,-101.003063,04-07-2026 15:20
KNGT-25316,-1.3,27.1,30.15645,-102.573695,04-07-2026 15:20
WERN-43091,-13.8,45.2,45.005742,-101.333746,04-07-2026 15:21
SWFT-45472,24.0,87.8,34.823743,-100.588664,04-07-2026 15:21
WERN-39968,53.2,45.5,38.029187,-106.21345,04-07-2026 15:22
KNGT-68207,44.3,76.2,33.952946,-120.884649,04-07-2026 15:22
WERN-33526,-4.7,44.3,40.991808,-74.517347,04-07-2026 15:23
WERN-39436,13.3,50.8,48.375844,-94.581917,04-07-2026 15:23
KNGT-63367,50.6,82.4,32.747936,-67.784809,04-07-2026 15:24
SCHN-18557,7.9,70.1,30.925663,-115.376699,04-07-2026 15:24
HUBG-41062,4.8,85.4,43.031132,-71.216383,04-07-2026 15:25
HUBG-32360,48.8,40.3,24.306233,-113.484415,04-07-2026 15:25
KNGT-88833,15.9,27.9,36.813841,-97.543205,04-07-2026 15:26
USAT-71012,-23.7,90.1,41.080623,-118.606191,04-07-2026 15:26
SCHN-49842,56.5,23.6,42.93249,-68.456157,04-07-2026 15:27
KNGT-57739,61.4,7.4,40.465948,-120.335424,04-07-2026 15:27
HUBG-70493,52.1,54.1,35.767423,-101.091314,04-07-2026 15:28
SCHN-14643,22.8,61.2,36.703764,-114.584188,04-07-2026 15:28
SCHN-55023,49.5,5.8,41.733046,-124.315019,04-07-2026 15:29
CRST-87587,45.1,16.7,40.99324,-68.269248,04-07-2026 15:29
SCHN-39483,17.8,2.8,29.856612,-96.937577,04-07-2026 15:30
USAT-38610,8.1,89.6,45.820976,-119.121831,04-07-2026 15:30
SAIA-72331,65.5,29.4,29.963552,-103.599179,04-07-2026 15:31
WERN-71961,16.8,95.4,41.677313,-92.128193,04-07-2026 15:31
CRST-35880,-12.0,92.3,29.127074,-108.150975,04-07-2026 15:32
KNGT-69983,-12.7,93.0,39.918689,-67.047676,04-07-2026 15:32
SWFT-92808,11.2,80.7,29.220638,-121.436006,04-07-2026 15:33
SWFT-35377,14.4,4.5,43.485205,-74.594891,04-07-2026 15:33
WERN-29627,-12.5,80.1,26.429614,-92.036812,04-07-2026 15:34
SCHN-16875,17.6,14.4,47.49925,-113.503515,04-07-2026 15:34
WERN-64647,-4.4,91.2,34.825411,-86.259707,04-07-2026 15:35
SAIA-73557,61.6,41.2,27.249244,-70.979818,04-07-2026 15:35
WERN-52053,34.5,34.2,31.403046,-119.632027,04-07-2026 15:36
SAIA-44360,15.0,97.1,38.690803,-85.192842,04-07-2026 15:36
HUBG-97152,41.9,44.7,41.594026,-70.410679,04-07-2026 15:37
USAT-27207,61.7,72.7,41.773479,-94.854923,04-07-2026 15:37
SCHN-73430,-21.2,9.2,27.070506,-79.167031,04-07-2026 15:38
SWFT-73116,40.3,77.7,29.270192,-70.767367,04-07-2026 15:38
HUBG-87427,8.7,99.6,43.948216,-114.731491,04-07-2026 15:39
KNGT-28375,33.6,38.6,32.622663,-122.506236,04-07-2026 15:39
WERN-44046,31.4,26.2,39.508358,-77.477691,04-07-2026 15:40
SAIA-96783,-16.8,38.9,24.416788,-104.186107,04-07-2026 15:40
WERN-03943,38.3,11.0,47.669852,-86.379746,04-07-2026 15:41
CRST-57177,-7.9,56.2,48.495186,-117.826284,04-07-2026 15:41
SAIA-82879,52.1,27.2,46.238008,-78.033314,04-07-2026 15:42
SCHN-96612,-5.9,8.7,45.219099,-114.336011,04-07-2026 15:42
USAT-66430,8.7,98.6,47.119913,-89.637093,04-07-2026 15:43
HUBG-08885,52.8,35.1,43.943461,-109.061184,04-07-2026 15:43
SAIA-17363,-1.6,4.3,37.65406,-70.08317,04-07-2026 15:44
HUBG-54451,32.7,8.5,32.949304,-82.86677,04-07-2026 15:44
SCHN-33575,-23.2,79.2,46.120089,-84.122554,04-07-2026 15:45
CRST-51490,-17.6,1.9,35.240563,-74.229111,04-07-2026 15:45
SWFT-93080,61.4,93.9,38.786534,-122.48423,04-07-2026 15:46
HUBG-60148,-20.1,67.0,39.414078,-121.992228,04-07-2026 15:46
SCHN-46321,-1.3,99.3,48.504358,-69.180245,04-07-2026 15:47
CRST-07137,54.8,90.3,44.329634,-86.211666,04-07-2026 15:47
USAT-58756,29.3,70.2,41.62777,-80.642341,04-07-2026 15:48
SAIA-64492,0.4,32.2,31.717284,-92.188392,04-07-2026 15:48
HUBG-64661,-2.0,46.8,39.588028,-88.377484,04-07-2026 15:49
HUBG-29678,0.3,61.8,39.865237,-91.583558,04-07-2026 15:49
SCHN-45178,5.6,17.0,46.17959,-102.851212,04-07-2026 15:50
SAIA-70504,5.1,60.8,40.315765,-106.622356,04-07-2026 15:50
SWFT-71153,19.2,65.0,44.862664,-106.961152,04-07-2026 15:51
USAT-40559,12.6,11.3,46.751872,-82.299779,04-07-2026 15:51
SWFT-31272,49.3,68.6,44.515116,-122.825158,04-07-2026 15:52
SAIA-63461,54.5,58.7,30.018862,-98.820776,04-07-2026 15:52
CRST-90329,25.2,40.7,27.508159,-75.155887,04-07-2026 15:53
CRST-15009,-22.2,89.8,44.489901,-71.851279,04-07-2026 15:53
WERN-38502,30.2,94.6,27.892582,-105.121201,04-07-2026 15:54
CRST-48675,9.0,83.2,27.024586,-99.818624,04-07-2026 15:54
CRST-61958,-5.5,93.2,47.100106,-116.191211,04-07-2026 15:55
KNGT-77181,23.1,76.4,24.893558,-121.407457,04-07-2026 15:55
WERN-14926,69.8,98.1,47.325066,-124.710505,04-07-2026 15:56
WERN-42535,3.7,52.8,29.165824,-94.39671,04-07-2026 15:56
USAT-12644,-14.7,22.9,36.22703,-91.583917,04-07-2026 15:57
SAIA-78188,-14.4,27.8,38.526317,-102.233414,04-07-2026 15:57
KNGT-44908,5.6,4.2,43.764952,-105.877411,04-07-2026 15:58
USAT-38956,29.2,33.0,25.072617,-119.738455,04-07-2026 15:58
USAT-06082,-12.6,99.4,32.612055,-78.112781,04-07-2026 15:59
SAIA-86056,46.6,83.4,36.533913,-113.57542,04-07-2026 15:59
CRST-27528,64.3,23.5,38.769143,-82.787257,04-07-2026 16:00
SAIA-27503,69.2,9.8,46.390948,-114.887115,04-07-2026 16:00
SWFT-97353,27.3,77.5,44.214293,-106.194314,04-07-2026 16:01
USAT-54160,-15.5,75.2,30.062303,-118.706707,04-07-2026 16:01
KNGT-00226,54.2,92.0,36.189318,-92.219202,04-07-2026 16:02
HUBG-73892,57.6,67.1,27.550803,-111.749514,04-07-2026 16:02
CRST-62627,2.4,7.6,36.970086,-69.112801,04-07-2026 16:03
SCHN-28148,30.9,98.9,40.65202,-98.233884,04-07-2026 16:03
WERN-42926,4.3,98.7,44.196794,-108.069099,04-07-2026 16:04
USAT-52045,40.2,24.2,27.765704,-81.677591,04-07-2026 16:04
SCHN-90540,47.2,6.2,37.838313,-97.497157,04-07-2026 16:05
SWFT-20645,7.3,82.7,43.048505,-77.258634,04-07-2026 16:05
HUBG-20774,-23.1,53.3,30.863066,-91.121427,04-07-2026 16:06
HUBG-81089,12.8,17.9,28.053037,-100.536117,04-07-2026 16:06
KNGT-77788,-4.3,61.0,33.300039,-91.524956,04-07-2026 16:07
KNGT-62467,14.8,18.9,29.591622,-123.592433,04-07-2026 16:07
USAT-73594,68.3,44.2,30.886692,-97.657079,04-07-2026 16:08
SCHN-05302,-21.8,94.7,36.032918,-68.711652,04-07-2026 16:08
HUBG-61037,6.6,33.0,47.544489,-87.622925,04-07-2026 16:09
SCHN-64453,22.4,14.3,28.641927,-114.843712,04-07-2026 16:09
USAT-77873,20.5,35.0,37.165196,-121.618303,04-07-2026 16:10
WERN-05596,-5.1,91.1,43.864907,-117.835167,04-07-2026 16:10
HUBG-33563,48.4,86.3,40.381647,-77.048973,04-07-2026 16:11
SAIA-91339,2.9,6.9,43.273423,-105.285996,04-07-2026 16:11
SCHN-04911,-8.9,11.5,25.302283,-92.269491,04-07-2026 16:12
USAT-54811,56.4,7.7,45.663422,-100.496152,04-07-2026 16:12
SCHN-33465,51.1,96.7,24.455129,-115.985354,04-07-2026 16:13
CRST-66842,28.8,42.5,27.49143,-122.686686,04-07-2026 16:13
SAIA-90251,-3.7,4.6,44.386517,-87.10472,04-07-2026 16:14
HUBG-81241,64.9,48.2,46.972951,-120.126128,04-07-2026 16:14
HUBG-14986,1.6,68.0,26.013119,-80.906635,04-07-2026 16:15
USAT-82269,20.9,4.8,34.253701,-112.104406,04-07-2026 16:15
WERN-45953,60.5,68.5,42.533547,-78.47319,04-07-2026 16:16
SCHN-36358,47.1,59.8,33.44193,-76.15,04-07-2026 16:16
SWFT-72704,20.6,88.8,48.830593,-68.727099,04-07-2026 16:17
KNGT-80086,18.0,65.0,28.33118,-119.219157,04-07-2026 16:17
SCHN-80224,2.7,75.2,34.772682,-115.053765,04-07-2026 16:18
KNGT-13975,50.3,49.0,43.545622,-106.662906,04-07-2026 16:18
SWFT-96921,64.9,11.6,46.578135,-74.566374,04-07-2026 16:19
KNGT-82322,56.9,73.5,35.309709,-112.203426,04-07-2026 16:19
SAIA-18357,17.8,31.0,45.931299,-97.534433,04-07-2026 16:20
CRST-64751,66.6,95.4,45.205173,-111.789091,04-07-2026 16:20
CRST-52147,-23.7,91.2,36.564816,-105.782325,04-07-2026 16:21
KNGT-51829,5.3,71.1,27.072379,-74.431127,04-07-2026 16:21
WERN-39262,50.4,19.9,48.484643,-111.581849,04-07-2026 16:22
SCHN-95197,66.1,85.1,39.801732,-114.365855,04-07-2026 16:22
USAT-45593,66.9,18.3,47.5008,-96.733417,04-07-2026 16:23
CRST-07035,23.4,34.8,39.76201,-91.477936,04-07-2026 16:23
KNGT-59626,65.4,35.7,44.671335,-74.056811,04-07-2026 16:24
SAIA-89757,32.5,8.6,41.718948,-89.736839,04-07-2026 16:24
HUBG-31526,45.2,76.9,34.944407,-80.798775,04-07-2026 16:25
CRST-00162,27.2,11.4,35.921975,-88.666317,04-07-2026 16:25
SAIA-89899,2.7,35.2,41.945015,-79.060501,04-07-2026 16:26
CRST-15401,-7.7,25.9,30.865316,-91.343531,04-07-2026 16:26
USAT-11663,36.3,43.6,37.055938,-107.490847,04-07-2026 16:27
HUBG-37274,57.2,17.8,35.091153,-80.152357,04-07-2026 16:27
WERN-02947,33.4,71.7,27.699796,-100.135922,04-07-2026 16:28
SAIA-85734,29.9,64.5,35.126929,-99.357273,04-07-2026 16:28
KNGT-24827,15.7,84.5,27.665042,-103.200537,04-07-2026 16:29
SAIA-16120,10.4,30.5,27.793528,-89.751233,04-07-2026 16:29
WERN-20368,63.1,19.7,45.745244,-114.533652,04-07-2026 16:30
USAT-94120,-18.4,5.4,30.791882,-68.873856,04-07-2026 16:30
SCHN-54367,29.1,93.7,35.658545,-82.551354,04-07-2026 16:31
SCHN-36538,-11.3,8.4,24.50292,-88.607413,04-07-2026 16:31
CRST-16041,29.8,81.3,47.7137,-99.042264,04-07-2026 16:32
SWFT-14387,8.5,72.6,43.253209,-124.235958,04-07-2026 16:32
KNGT-93478,-15.7,10.8,45.606379,-91.129972,04-07-2026 16:33
USAT-81818,-19.4,14.0,44.938996,-94.163576,04-07-2026 16:33
HUBG-47272,50.6,38.1,36.672291,-84.801754,04-07-2026 16:34
KNGT-08768,-20.9,70.7,34.506541,-117.177104,04-07-2026 16:34
CRST-93388,67.5,33.6,41.743622,-87.940891,04-07-2026 16:35
CRST-17898,5.7,65.2,41.379223,-85.013118,04-07-2026 16:35
KNGT-12324,68.0,89.5,37.882135,-108.068923,04-07-2026 16:36
CRST-35278,13.4,82.3,41.404395,-85.818004,04-07-2026 16:36
KNGT-12921,50.4,48.9,35.743836,-77.885073,04-07-2026 16:37
SWFT-35442,-8.4,76.2,36.945371,-120.6686,04-07-2026 16:37
USAT-42620,-5.7,6.6,37.280707,-80.967274,04-07-2026 16:38
KNGT-80959,33.4,98.0,45.714333,-82.146888,04-07-2026 16:38
USAT-52626,64.9,22.7,48.347647,-112.958596,04-07-2026 16:39
SAIA-38573,60.9,59.4,33.048787,-90.147308,04-07-2026 16:39
SAIA-51957,47.5,3.1,37.841131,-114.225753,04-07-2026 16:40
SAIA-98816,51.5,46.0,45.933001,-103.425085,04-07-2026 16:40
CRST-48120,69.8,33.6,35.778456,-120.299432,04-07-2026 16:41
KNGT-99889,47.2,51.2,25.803299,-108.563714,04-07-2026 16:41
USAT-50774,11.3,37.3,45.34495,-73.45393,04-07-2026 16:42
SAIA-32211,6.1,5.9,27.281785,-78.767193,04-07-2026 16:42
KNGT-76248,22.6,76.5,36.464699,-89.10116,04-07-2026 16:43
USAT-00301,64.0,47.7,35.635932,-106.488911,04-07-2026 16:43
SCHN-87101,-23.5,34.9,27.414553,-94.82726,04-07-2026 16:44
USAT-07289,62.7,23.1,34.346524,-105.800843,04-07-2026 16:44
KNGT-92207,63.2,48.9,36.834236,-95.544423,04-07-2026 16:45
CRST-03584,-13.3,77.3,40.514008,-68.090774,04-07-2026 16:45
USAT-15817,-22.4,47.7,37.307818,-81.903993,04-07-2026 16:46
SCHN-29049,33.3,59.3,43.123098,-123.358806,04-07-2026 16:46
SCHN-24013,-18.6,41.4,24.180648,-97.215901,04-07-2026 16:47
SCHN-32674,44.6,27.3,47.798853,-92.758273,04-07-2026 16:47
USAT-24367,9.2,13.9,43.357524,-100.354735,04-07-2026 16:48
USAT-70624,3.0,30.7,27.584011,-113.447515,04-07-2026 16:48
USAT-52075,-0.6,99.9,39.871101,-108.203588,04-07-2026 16:49
WERN-52470,54.2,99.0,47.023946,-102.166929,04-07-2026 16:49
HUBG-33287,64.2,61.5,32.132895,-74.709299,04-07-2026 16:50
HUBG-73289,-16.2,64.1,29.444836,-92.939297,04-07-2026 16:50
SCHN-99963,-12.8,49.1,37.922918,-94.442646,04-07-2026 16:51
SAIA-56341,44.2,87.6,24.632542,-120.385176,04-07-2026 16:51
HUBG-83520,62.0,22.3,24.286855,-67.86556,04-07-2026 16:52
SCHN-13155,63.0,12.1,25.096318,-91.141371,04-07-2026 16:52
SAIA-69680,58.2,46.6,42.397503,-99.308059,04-07-2026 16:53
SAIA-86236,12.6,15.2,30.529367,-78.288073,04-07-2026 16:53
USAT-24062,-23.7,92.8,45.986086,-93.948048,04-07-2026 16:54
SWFT-18173,-24.3,97.4,40.307446,-115.636424,04-07-2026 16:54
USAT-44136,-24.6,60.5,42.307199,-99.006173,04-07-2026 16:55
KNGT-06031,23.2,45.7,39.959545,-105.809011,04-07-2026 16:55
KNGT-40576,2.6,98.1,38.099706,-112.632923,04-07-2026 16:56
SWFT-63842,67.8,10.2,33.733097,-120.747839,04-07-2026 16:56
SWFT-17610,36.2,33.9,41.406624,-74.172912,04-07-2026 16:57
CRST-99104,53.3,65.5,40.891172,-74.410303,04-07-2026 16:57
SAIA-83053,60.8,52.2,26.651963,-84.374303,04-07-2026 16:58
SAIA-17448,10.8,20.2,25.988866,-105.866339,04-07-2026 16:58
SCHN-98703,-14.0,44.6,37.843524,-111.860592,04-07-2026 16:59
WERN-37766,-22.6,1.2,24.518633,-109.061381,04-07-2026 16:59
HUBG-09850,51.8,78.3,42.277798,-115.799666,04-07-2026 17:00
CRST-71308,-22.1,88.2,32.652121,-123.084999,04-07-2026 17:00
CRST-87930,28.9,92.7,25.343326,-96.274765,04-07-2026 17:01
SCHN-22853,24.8,69.6,48.10474,-100.834168,04-07-2026 17:01
WERN-11839,22.3,69.9,32.830657,-94.893201,04-07-2026 17:02
CRST-40082,67.2,80.0,47.6041,-123.090009,04-07-2026 17:02
SWFT-92390,-15.6,45.4,40.786769,-123.36771,04-07-2026 17:03
SWFT-59206,33.1,77.3,26.204278,-118.998773,04-07-2026 17:03
HUBG-20294,-7.9,45.8,31.812224,-120.600091,04-07-2026 17:04
HUBG-04235,-14.3,71.7,36.263259,-69.708268,04-07-2026 17:04
SWFT-75791,33.8,72.6,27.845697,-77.830292,04-07-2026 17:05
SWFT-02959,15.7,17.3,41.019652,-124.828029,04-07-2026 17:05
USAT-74582,-19.4,38.2,44.220227,-107.515198,04-07-2026 17:06
SWFT-98462,31.0,1.8,42.947544,-73.450166,04-07-2026 17:06
SWFT-39730,67.6,83.8,38.270313,-121.129104,04-07-2026 17:07
SAIA-81963,-24.0,29.2,28.972101,-103.681152,04-07-2026 17:07
WERN-36433,3.4,28.3,47.108588,-83.274033,04-07-2026 17:08
SCHN-83211,40.2,69.6,37.064655,-113.784946,04-07-2026 17:08
KNGT-29052,53.8,75.6,24.522039,-99.618415,04-07-2026 17:09
SAIA-72605,28.6,37.7,40.087096,-117.110249,04-07-2026 17:09
HUBG-72146,9.5,11.2,32.762419,-122.277142,04-07-2026 17:10
WERN-51429,-10.1,50.5,36.913218,-84.30323,04-07-2026 17:10
WERN-57337,-9.6,61.9,25.969629,-96.455814,04-07-2026 17:11
SAIA-36803,64.9,98.3,24.604703,-75.235389,04-07-2026 17:11
WERN-83612,-24.4,17.1,43.991485,-114.97736,04-07-2026 17:12
WERN-10468,37.9,92.2,46.982595,-115.420901,04-07-2026 17:12
HUBG-15734,29.1,49.5,45.55961,-122.063373,04-07-2026 17:13
SWFT-44591,47.9,67.5,30.177955,-120.393972,04-07-2026 17:13
WERN-24856,-12.5,36.1,27.764433,-72.503833,04-07-2026 17:14
SAIA-08029,33.4,40.0,39.980292,-91.418968,04-07-2026 17:14
WERN-16225,33.3,70.8,43.326723,-95.892585,04-07-2026 17:15
SWFT-51136,54.0,66.5,34.681383,-123.197097,04-07-2026 17:15
SWFT-53234,69.9,26.6,35.820052,-92.857625,04-07-2026 17:16
SWFT-39512,39.4,65.7,36.699631,-84.257716,04-07-2026 17:16
WERN-60537,36.1,96.0,26.215587,-89.64265,04-07-2026 17:17
SAIA-72926,-7.4,18.2,40.928596,-75.380586,04-07-2026 17:17
SWFT-83020,20.0,49.1,48.564533,-114.848566,04-07-2026 17:18
SAIA-80145,46.8,20.0,33.515279,-91.204034,04-07-2026 17:18
HUBG-09519,65.7,24.4,29.508215,-86.174682,04-07-2026 17:19
USAT-41733,-5.5,21.8,38.962961,-103.272927,04-07-2026 17:19
KNGT-54273,-19.9,55.4,45.423253,-82.742284,04-07-2026 17:20
KNGT-21827,47.9,21.5,40.921762,-113.429181,04-07-2026 17:20
SAIA-29887,-10.2,43.9,44.24739,-86.607339,04-07-2026 17:21
CRST-92399,37.2,82.4,34.373696,-121.568668,04-07-2026 17:21
KNGT-13526,-1.9,91.3,43.882599,-108.525619,04-07-2026 17:22
WERN-40260,65.1,59.3,26.138319,-119.966979,04-07-2026 17:22
CRST-07050,53.0,34.3,28.987102,-84.821447,04-07-2026 17:23
SAIA-57782,31.4,43.4,46.068424,-108.335032,04-07-2026 17:23
SWFT-93554,-14.6,20.1,41.272912,-113.457194,04-07-2026 17:24
WERN-34834,31.2,19.0,48.006097,-94.399637,04-07-2026 17:24
USAT-96439,-21.0,8.8,44.301503,-99.700996,04-07-2026 17:25
SCHN-60273,-17.2,13.9,45.246058,-119.333064,04-07-2026 17:25
HUBG-96658,41.1,25.3,40.529439,-117.440905,04-07-2026 17:26
HUBG-10330,-10.6,53.1,29.457851,-113.842954,04-07-2026 17:26
HUBG-88518,-17.0,27.9,45.973768,-115.003506,04-07-2026 17:27
CRST-75858,17.6,83.2,32.275814,-112.512339,04-07-2026 17:27
SCHN-86072,68.5,18.7,29.368059,-112.85189,04-07-2026 17:28
HUBG-29613,46.3,95.2,43.415554,-116.382545,04-07-2026 17:28
USAT-75087,23.3,30.3,45.150262,-119.253953,04-07-2026 17:29
WERN-30699,-8.9,68.0,33.080498,-88.331174,04-07-2026 17:29
SWFT-28941,-2.2,88.6,29.933641,-114.973435,04-07-2026 17:30
KNGT-13295,51.7,12.1,27.481831,-105.671731,04-07-2026 17:30
SAIA-24784,-19.2,8.2,41.02822,-111.766636,04-07-2026 17:31
KNGT-22978,28.6,46.2,34.398475,-95.971153,04-07-2026 17:31
